prise,rooms,square,floor,totalFloors,flat/studio,address,coordinate,distanceFromTheCenter,metro,cafe,park,beaches,hospital,police,shop,beautySalone,mall,museum,pharmacy,sportCenter,postOffice,hotel
1400000.0,2,58.1,16,16,1.0,"Варшавское ш.,  154к1",,,,,,,,,,,,,,,,
1220000.0,1,33.0,6,9,1.0,"Судостроительная ул.,  6",,,,,,,,,,,,,,,,
1570000.0,2,51.2,8,16,1.0,"Саянская ул.,  4",,,,,,,,,,,,,,,,
820000.0,1,24.6,4,15,0.0,"Ленинградское ш.,  228к3",,,,,,,,,,,,,,,,
2460000.0,2,55.0,10,22,1.0,"ул. Берзарина,  30А",,,,,,,,,,,,,,,,
1020000.0,2,44.2,6,9,1.0,"Самаркандский б-р,  13к1",,,,,,,,,,,,,,,,
5920000.0,5,204.7,8,25,1.0,"Ленинский пр-т,  137к1",,,,,,,,,,,,,,,,
360000.0,1,13.2,1,9,1.0,"Ставропольская ул.,  54к2",,,,,,,,,,,,,,,,
3450000.0,4,91.3,1,5,1.0,"ул. Анатолия Живова,  10",,,,,,,,,,,,,,,,
1300000.0,2,44.3,4,9,1.0,"Ясногорская ул., 3",,,,,,,,,,,,,,,,
580000.0,1,16.1,1,9,0.0,"Чертановская ул.,  4",,,,,,,,,,,,,,,,
4687000.0,4,104.2,16,24,1.0,"ул. Авиаконструктора Сухого,  2к2",,,,,,,,,,,,,,,,
4500000.0,3,98.2,10,32,1.0,"Кочновский пр.,  4к1",,,,,,,,,,,,,,,,
1250000.0,1,35.0,8,9,1.0,"пр. Якушкина,  8",,,,,,,,,,,,,,,,
2990000.0,2,62.0,3,5,1.0,"1-я Хуторская ул.,  2к2",,,,,,,,,,,,,,,,
1020000.0,1,24.0,2,4,0.0,"ул. Петровка,  19с5",,,,,,,,,,,,,,,,
1350000.0,1,39.1,13,17,1.0,"Митинская ул.,  28к1",,,,,,,,,,,,,,,,
1070000.0,2,47.0,2,9,1.0,"ул. Бестужевых,  13Б",,,,,,,,,,,,,,,,
1500000.0,3,64.0,1,9,1.0,"Олонецкая ул.,  23",,,,,,,,,,,,,,,,
1829790.0,2,67.8,6,8,1.0,"Рублёвское ш.,  24к1",,,,,,,,,,,,,,,,
920000.0,1,34.5,6,16,1.0,"Варшавское ш.,  131к3",,,,,,,,,,,,,,,,
2199000.0,2,54.9,14,17,1.0,"Октябрьская ул.,  103к1",,,,,,,,,,,,,,,,
900000.0,1,32.7,3,9,1.0,"ул. Подольских Курсантов,  12к1",,,,,,,,,,,,,,,,
2110000.0,3,64.0,6,12,1.0,"Херсонская ул., 19",,,,,,,,,,,,,,,,
850000.0,1,31.4,8,12,1.0,"ул. Комдива Орлова,  10",,,,,,,,,,,,,,,,
1050000.0,2,44.4,8,9,1.0,"ул. Красного Маяка,  11к3",,,,,,,,,,,,,,,,
3500000.0,4,83.0,2,9,1.0,"Ленинский пр-т,  72/2",,,,,,,,,,,,,,,,
739000.0,1,18.0,4,4,0.0,"2-я Рощинская ул.,  10",,,,,,,,,,,,,,,,
1500000.0,1,33.5,5,5,1.0,"ул. Юннатов,  15к2",,,,,,,,,,,,,,,,
1160000.0,3,60.6,3,9,1.0,"Алтайская ул.,  11",,,,,,,,,,,,,,,,
280000.0,1,13.6,3,5,0.0,"Ткацкая ул.,  46",,,,,,,,,,,,,,,,
8000000.0,2,65.0,6,13,1.0,"Кутузовский пр-т,  2/1с1",,,,,,,,,,,,,,,,
1400000.0,3,58.0,8,9,1.0,"ул. Красного Маяка,  13к5",,,,,,,,,,,,,,,,
510000.0,1,30.0,2,20,0.0,"6-я Радиальная ул.,  7/1к2",,,,,,,,,,,,,,,,
384000.0,1,16.0,1,8,0.0,"ул. Земляной Вал,  24/32",,,,,,,,,,,,,,,,
1550000.0,3,50.7,3,14,1.0,"ул. Татьянин Парк,  14к1",,,,,,,,,,,,,,,,
2030000.0,1,40.0,4,14,1.0,"Новокузнецкая ул.,  13с1",,,,,,,,,,,,,,,,
1900000.0,3,68.6,1,5,1.0,"Можайское ш.,  11",,,,,,,,,,,,,,,,
2000000.0,2,60.0,7,12,1.0,"ул. Твардовского,  31к1",,,,,,,,,,,,,,,,
960000.0,2,46.1,9,9,1.0,"Снайперская ул.,  3",,,,,,,,,,,,,,,,
370000.0,1,12.1,1,5,1.0,"Партизанская ул.,  53",,,,,,,,,,,,,,,,
1560000.0,2,50.5,8,24,1.0,"ул. Твардовского,  12к2",,,,,,,,,,,,,,,,
530000.0,1,20.0,1,9,0.0,"Ореховый б-р,  37к3",,,,,,,,,,,,,,,,
1199000.0,1,33.0,2,9,1.0,"ул. Свободы,  81с3",,,,,,,,,,,,,,,,
1600000.0,1,32.4,12,15,0.0,"Ходынский б-р,  20А",,,,,,,,,,,,,,,,
1100000.0,1,28.0,2,6,0.0,"Трёхпрудный пер.,  10/2",,,,,,,,,,,,,,,,
5500000.0,3,115.0,8,16,1.0,"Крутицкая наб.,  19",,,,,,,,,,,,,,,,
880000.0,1,32.3,9,9,1.0,"Волгоградский пр-т,  164к1",,,,,,,,,,,,,,,,
1060000.0,2,42.0,4,9,1.0,"Клязьминская ул.,  32",,,,,,,,,,,,,,,,
1525000.0,2,45.0,2,9,1.0,"Веерная ул.,  3к5",,,,,,,,,,,,,,,,
1980000.0,2,53.1,6,29,1.0,"Электролитный пр.,  7",,,,,,,,,,,,,,,,
1350000.0,3,61.1,7,9,1.0,"Красноярская ул.,  3к2",,,,,,,,,,,,,,,,
1076300.0,2,50.4,1,5,1.0,"Верхняя Первомайская ул.,  6к3",,,,,,,,,,,,,,,,
3000000.0,3,70.0,6,8,1.0,"Университетский пр-т,  23к3",,,,,,,,,,,,,,,,
1290000.0,2,56.2,16,17,1.0,"Липецкая ул.,  40",,,,,,,,,,,,,,,,
1450000.0,3,78.0,2,14,1.0,"ул. Академика Понтрягина,  19",,,,,,,,,,,,,,,,
999000.0,1,31.0,7,9,1.0,"Енисейская ул.,  17к2",,,,,,,,,,,,,,,,
1400000.0,2,40.0,5,12,1.0,"Партизанская ул.,  43",,,,,,,,,,,,,,,,
1980000.0,1,59.0,8,10,1.0,"4-й Вятский пер.,  16к1",,,,,,,,,,,,,,,,
1799000.0,2,47.9,2,9,1.0,"ул. 26 Бакинских Комиссаров,  4к3",,,,,,,,,,,,,,,,
1100000.0,2,34.2,9,9,1.0,"Флотская ул.,  20",,,,,,,,,,,,,,,,
1030000.0,1,38.6,2,14,1.0,"Новочеркасский б-р,  49",,,,,,,,,,,,,,,,
999000.0,1,38.9,10,12,1.0,"Открытое ш.,  24к14",,,,,,,,,,,,,,,,
1020000.0,1,33.0,1,5,1.0,"Дмитровское ш.,  21к1",,,,,,,,,,,,,,,,
1040000.0,1,32.0,1,9,1.0,"ул. Винокурова,  26к1",,,,,,,,,,,,,,,,
2460000.0,2,53.2,16,17,1.0,"ул. Маршала Тухачевского,  51",,,,,,,,,,,,,,,,
320000.0,1,14.4,1,14,1.0,"Николоямский пер.,  2",,,,,,,,,,,,,,,,
1499900.0,3,55.8,3,5,1.0,"ул. Мещерякова,  3",,,,,,,,,,,,,,,,
980000.0,1,48.3,1,3,1.0,"Зелёный пр-т,  9",,,,,,,,,,,,,,,,
1600000.0,2,52.3,9,12,1.0,"Строгинский б-р,  14к1",,,,,,,,,,,,,,,,
1129900.0,1,32.0,8,9,1.0,"Туристская ул.,  6к2",,,,,,,,,,,,,,,,
1490000.0,1,36.3,2,16,1.0,"Ленинский пр-т,  123к1",,,,,,,,,,,,,,,,
780000.0,1,35.0,2,9,1.0,"Вешняковская ул.,  11к2",,,,,,,,,,,,,,,,
3100000.0,3,92.0,14,37,1.0,"Шелепихинская наб.,  34к1",,,,,,,,,,,,,,,,
1650000.0,2,47.0,4,12,1.0,"Балаклавский пр-т,  42",,,,,,,,,,,,,,,,
1020000.0,1,37.6,9,17,1.0,"Ангелов пер., 13",,,,,,,,,,,,,,,,
1650000.0,1,39.8,2,46,1.0,"Мукомольный пр.,  2",,,,,,,,,,,,,,,,
2350000.0,2,70.0,12,25,1.0,"ул. Гурьянова,  17к2",,,,,,,,,,,,,,,,
2900000.0,3,63.1,11,36,1.0,"Головинское ш.,  10Б",,,,,,,,,,,,,,,,
1000000.0,1,23.5,2,6,0.0,"Поварская ул.,  26",,,,,,,,,,,,,,,,
1360000.0,1,31.0,8,9,1.0,"6-я Кожуховская ул.,  21",,,,,,,,,,,,,,,,
2595000.0,2,48.5,5,30,1.0,"Дмитровский пр.,  1",,,,,,,,,,,,,,,,
900000.0,1,37.0,3,12,1.0,"Уральская ул.,  7",,,,,,,,,,,,,,,,
1199000.0,1,34.1,9,9,1.0,"Флотская ул.,  26",,,,,,,,,,,,,,,,
1150000.0,1,36.0,7,16,1.0,"ул. Красного Маяка,  15к2",,,,,,,,,,,,,,,,
2600000.0,3,80.0,5,24,1.0,"Рублёвское ш.,  70к5",,,,,,,,,,,,,,,,
5500000.0,2,72.7,2,33,1.0,"Котельническая наб.,  1/15кБ",,,,,,,,,,,,,,,,
1319900.0,1,32.2,7,13,1.0,"пр-т 60-летия Октября,  5к1",,,,,,,,,,,,,,,,
565000.0,1,21.0,4,7,0.0,"ул. Клары Цеткин,  18к3",,,,,,,,,,,,,,,,
2200000.0,2,63.4,5,8,1.0,"ул. Академика Королёва, 5",,,,,,,,,,,,,,,,
1495000.0,2,54.7,7,17,1.0,"Лукинская ул.,  7",,,,,,,,,,,,,,,,
920000.0,2,43.0,9,9,1.0,"ул. Кухмистерова,  16",,,,,,,,,,,,,,,,
920000.0,2,43.0,9,9,1.0,"ул. Кухмистерова,  16",,,,,,,,,,,,,,,,
1250000.0,1,45.9,2,19,1.0,"Большая Очаковская ул.,  12к3",,,,,,,,,,,,,,,,
2250000.0,3,85.0,2,12,1.0,"ул. Бориса Пастернака,  10",,,,,,,,,,,,,,,,
990000.0,1,30.1,5,5,1.0,"Измайловский б-р,  66",,,,,,,,,,,,,,,,
2050000.0,2,55.2,1,15,1.0,"Люсиновская ул.,  60",,,,,,,,,,,,,,,,
2090000.0,3,75.0,17,17,1.0,"Берингов пр.,  3",,,,,,,,,,,,,,,,
899000.0,1,28.0,1,6,0.0,"Краснопролетарская ул., 8с3",,,,,,,,,,,,,,,,
1450000.0,2,52.0,33,33,1.0,"ул. Михайлова,  30Ак4",,,,,,,,,,,,,,,,
1380000.0,2,64.2,16,17,1.0,"пр-т Защитников Москвы,  8",,,,,,,,,,,,,,,,
550000.0,1,16.0,3,5,1.0,"Окская ул.,  28к2",,,,,,,,,,,,,,,,
910000.0,2,37.0,7,9,1.0,"Открытое ш.,  25к3",,,,,,,,,,,,,,,,
1780000.0,2,57.0,8,17,1.0,"ул. Введенского,  5",,,,,,,,,,,,,,,,
1850000.0,2,55.0,9,14,1.0,"ул. Мнёвники,  23",,,,,,,,,,,,,,,,
12000000.0,4,147.6,8,30,1.0,"пр-т Вернадского,  37к1А",,,,,,,,,,,,,,,,
840000.0,1,35.0,8,12,1.0,"Открытое ш.,  28к6А",,,,,,,,,,,,,,,,
2800000.0,2,61.5,2,5,1.0,"Студенческая ул.,  39",,,,,,,,,,,,,,,,
6200000.0,3,92.0,6,7,1.0,"Котельническая наб.,  25к2",,,,,,,,,,,,,,,,
1400000.0,3,50.8,6,9,1.0,"Фестивальная ул.,  24",,,,,,,,,,,,,,,,
1520000.0,2,38.3,9,12,1.0,"Нахимовский пр-т,  25к3",,,,,,,,,,,,,,,,
2720000.0,3,83.2,2,14,1.0,"Новорогожская ул.,  14к1",,,,,,,,,,,,,,,,
2390000.0,3,81.8,15,17,1.0,"Новомарьинская ул.,  30",,,,,,,,,,,,,,,,
1449000.0,3,57.0,9,9,1.0,"Чертановская ул.,  66к4",,,,,,,,,,,,,,,,
1000000.0,1,30.6,6,9,1.0,"Лобненская ул.,  4",,,,,,,,,,,,,,,,
840000.0,1,32.7,7,9,1.0,"Шипиловская ул.,  23к2",,,,,,,,,,,,,,,,
480000.0,1,11.6,9,9,0.0,"Дегунинская ул.,  2к2",,,,,,,,,,,,,,,,
3000000.0,1,39.2,2,7,1.0,"Кутузовский пр-т,  24",,,,,,,,,,,,,,,,
910000.0,1,35.0,8,9,1.0,"ул. Конёнкова,  6А",,,,,,,,,,,,,,,,
900000.0,1,39.1,14,14,1.0,"ул. Перерва,  34",,,,,,,,,,,,,,,,
2870000.0,3,74.5,5,18,1.0,"ул. Мнёвники,  6А",,,,,,,,,,,,,,,,
735000.0,1,37.7,2,14,1.0,"ул. Брусилова,  7",,,,,,,,,,,,,,,,
1900000.0,3,76.5,1,8,1.0,"Каширское ш.,  4к3",,,,,,,,,,,,,,,,
1989000.0,2,51.5,11,12,1.0,"ул. Крутицкий Вал,  3",,,,,,,,,,,,,,,,
2170000.0,1,37.7,3,11,1.0,"Большая Пироговская ул.,  53-55",,,,,,,,,,,,,,,,
1710000.0,2,53.6,3,16,1.0,"Ленинский пр-т,  123к3",,,,,,,,,,,,,,,,
1250000.0,2,44.1,1,12,1.0,"Балаклавский пр-т,  46А",,,,,,,,,,,,,,,,
1453000.0,2,43.0,10,14,1.0,"Дмитровское ш.,  124А",,,,,,,,,,,,,,,,
1470000.0,1,38.0,4,14,1.0,"Болотниковская ул.,  31к1",,,,,,,,,,,,,,,,
1770000.0,2,50.5,19,33,1.0,"Озёрная ул.,  44",,,,,,,,,,,,,,,,
1900000.0,2,57.6,3,11,1.0,"Радужная ул.,  18",,,,,,,,,,,,,,,,
975000.0,1,39.1,5,12,1.0,"Погонный пр., 5к1",,,,,,,,,,,,,,,,
1250000.0,2,38.0,12,14,1.0,"Верхоянская ул.,  8",,,,,,,,,,,,,,,,
1205000.0,1,40.0,4,12,1.0,"1-й Краснокурсантский пр.,  3/5к1",,,,,,,,,,,,,,,,
1130000.0,1,30.0,5,14,0.0,"Сколковское ш.,  40к3",,,,,,,,,,,,,,,,
2300000.0,2,58.0,5,8,1.0,"ул. Марии Ульяновой,  6",,,,,,,,,,,,,,,,
1300000.0,2,53.8,1,17,1.0,"ул. Авиаторов,  8",,,,,,,,,,,,,,,,
1350000.0,1,32.2,12,14,1.0,"ул. Космонавтов, 10к2",,,,,,,,,,,,,,,,
2360000.0,3,73.1,15,16,1.0,"ул. Рогова,  18к1",,,,,,,,,,,,,,,,
1250000.0,2,49.0,8,9,1.0,"Днепропетровская ул.,  5к2",,,,,,,,,,,,,,,,
1050000.0,1,39.3,8,12,1.0,"Ратная ул.,  10к1",,,,,,,,,,,,,,,,
1679000.0,2,52.0,12,12,1.0,"10-я Парковая ул.,  4",,,,,,,,,,,,,,,,
1679000.0,2,52.0,12,12,1.0,"10-я Парковая ул.,  4",,,,,,,,,,,,,,,,
1075000.0,2,38.3,4,12,1.0,"ул. Полбина,  66",,,,,,,,,,,,,,,,
2800000.0,3,83.5,8,25,1.0,"Большая Набережная ул.,  19к2",,,,,,,,,,,,,,,,
980000.0,1,41.0,10,14,1.0,"Старобитцевская ул.,  11",,,,,,,,,,,,,,,,
2790000.0,3,81.2,16,17,1.0,"ул. Кашёнкин Луг,  8к3",,,,,,,,,,,,,,,,
430000.0,1,18.1,1,5,0.0,"ул. Садовники,  9",,,,,,,,,,,,,,,,
1400000.0,1,32.0,8,9,1.0,"ул. Новинки,  4",,,,,,,,,,,,,,,,
1580000.0,2,59.0,12,22,1.0,"ул. Плющева,  15к3",,,,,,,,,,,,,,,,
1130000.0,1,32.0,3,5,1.0,"Давыдковская ул.,  2к7",,,,,,,,,,,,,,,,
1120000.0,2,43.1,2,5,1.0,"ул. Свободы,  11/1",,,,,,,,,,,,,,,,
1600000.0,3,67.2,5,9,1.0,"Краснобогатырская ул.,  25",,,,,,,,,,,,,,,,
1070000.0,2,45.0,2,9,1.0,"ул. Плещеева,  11",,,,,,,,,,,,,,,,
1620000.0,1,33.0,5,12,1.0,"Ленинградский пр-т,  33А",,,,,,,,,,,,,,,,
455000.0,1,10.0,1,5,0.0,"ул. Чаплыгина,  8с1",,,,,,,,,,,,,,,,
2800000.0,3,76.7,12,16,1.0,"пр-т 60-летия Октября,  19",,,,,,,,,,,,,,,,
1670000.0,3,64.7,4,12,1.0,"Сивашская ул.,  2к2",,,,,,,,,,,,,,,,
1299000.0,1,36.0,12,12,1.0,"Бескудниковский б-р, 40к3",,,,,,,,,,,,,,,,
1450000.0,2,48.6,7,12,1.0,"ул. Газопровод,  3к1",,,,,,,,,,,,,,,,
730000.0,1,35.0,12,12,1.0,"Михневская ул.,  13к1",,,,,,,,,,,,,,,,
1730000.0,3,56.0,5,9,1.0,"5-я Кожуховская ул.,  22к1",,,,,,,,,,,,,,,,
870000.0,1,32.6,6,9,1.0,"3-й Дорожный пр.,  6к2",,,,,,,,,,,,,,,,
1399000.0,2,39.0,3,11,1.0,"Большая Черкизовская ул.,  32к2",,,,,,,,,,,,,,,,
1500000.0,3,62.3,11,12,1.0,"Сумской пр.,  12к3",,,,,,,,,,,,,,,,
940000.0,2,38.6,7,12,1.0,"Ясный пр.,  30к1",,,,,,,,,,,,,,,,
3840000.0,4,100.0,4,22,1.0,"Рублёвское ш.,  16к3",,,,,,,,,,,,,,,,
1180000.0,1,40.2,5,7,1.0,"Южнобутовская ул.,  38к1",,,,,,,,,,,,,,,,
1589000.0,3,72.8,1,17,1.0,"ул. Грина,  20",,,,,,,,,,,,,,,,
5700000.0,4,115.0,24,24,1.0,"ул. Лобачевского,  120к1",,,,,,,,,,,,,,,,
1312500.0,2,37.5,4,9,1.0,"ул. Кибальчича,  10",,,,,,,,,,,,,,,,
2370000.0,1,57.4,5,7,1.0,"Новоостаповская ул.,  6",,,,,,,,,,,,,,,,
1300000.0,2,47.5,9,9,1.0,"Судостроительная ул.,  45",,,,,,,,,,,,,,,,
799000.0,1,34.0,3,12,1.0,"Бирюлёвская ул.,  58к1",,,,,,,,,,,,,,,,
1580000.0,2,55.7,3,18,1.0,"Краснодарская ул.,  6",,,,,,,,,,,,,,,,
1690000.0,2,58.3,11,12,1.0,"Жулебинский б-р,  31",,,,,,,,,,,,,,,,
1170000.0,2,40.0,2,12,1.0,"Перовская ул.,  50к5",,,,,,,,,,,,,,,,
1745000.0,1,38.4,9,48,1.0,"Мукомольный пр.,  2",,,,,,,,,,,,,,,,
1980000.0,3,57.5,1,9,1.0,"Халтуринская ул.,  13",,,,,,,,,,,,,,,,
3480000.0,2,73.0,5,23,1.0,"Мичуринский пр-т,  34",,,,,,,,,,,,,,,,
750000.0,1,37.7,4,14,1.0,"рп. Дрожжино, Новое ш.,  11к1",,,,,,,,,,,,,,,,
450000.0,1,16.0,1,5,0.0,"Автозаводская ул.,  19к1",,,,,,,,,,,,,,,,
3700000.0,3,90.0,14,27,1.0,"Озёрная ул.,  9",,,,,,,,,,,,,,,,
3544000.0,2,74.2,20,21,1.0,"Мосфильмовская ул.,  88к4с2",,,,,,,,,,,,,,,,
1620000.0,3,77.6,5,14,1.0,"ул. Ивана Сусанина,  2к1",,,,,,,,,,,,,,,,
1890000.0,2,54.0,1,5,1.0,"ул. Строителей,  5к3",,,,,,,,,,,,,,,,
1070000.0,2,43.9,8,9,1.0,"Дорожная ул.,  24к2",,,,,,,,,,,,,,,,
1330000.0,1,32.3,5,5,1.0,"ул. Маршала Бирюзова,  39",,,,,,,,,,,,,,,,
1777000.0,2,40.5,9,9,1.0,"ул. Пресненский Вал,  8к1",,,,,,,,,,,,,,,,
2470000.0,2,57.0,4,8,1.0,"Ленинский пр-т,  52",,,,,,,,,,,,,,,,
1150000.0,1,36.0,11,14,1.0,"Студёный пр.,  15",,,,,,,,,,,,,,,,
920000.0,1,31.8,3,5,1.0,"Большая Академическая ул.,  18к2",,,,,,,,,,,,,,,,
2470000.0,2,57.0,4,8,1.0,"Ленинский пр-т,  52",,,,,,,,,,,,,,,,
1150000.0,1,36.0,11,14,1.0,"Студёный пр.,  15",,,,,,,,,,,,,,,,
920000.0,1,31.8,3,5,1.0,"Большая Академическая ул.,  18к2",,,,,,,,,,,,,,,,
1230000.0,2,50.7,13,16,1.0,"Краснодонская ул.,  46",,,,,,,,,,,,,,,,
1188888.0,1,38.0,16,17,1.0,"Нарвская ул.,  1Ак2",,,,,,,,,,,,,,,,
1350000.0,3,64.0,2,12,1.0,"ул. Говорова,  3",,,,,,,,,,,,,,,,
4500000.0,3,95.0,4,5,1.0,"Лялин пер.,  9с3",,,,,,,,,,,,,,,,
1449000.0,3,68.4,3,9,1.0,"ул. Старый Гай,  1к2",,,,,,,,,,,,,,,,
3274000.0,2,53.5,3,8,1.0,"пер. Сивцев Вражек,  15/25",,,,,,,,,,,,,,,,
1490000.0,2,62.0,9,24,1.0,"Покровская ул., 12",,,,,,,,,,,,,,,,
1450000.0,2,52.0,8,12,1.0,"Ясный пр.,  5",,,,,,,,,,,,,,,,
2340000.0,2,44.8,8,9,1.0,"ул. Дурова,  3/13",,,,,,,,,,,,,,,,
1620000.0,2,51.2,4,14,1.0,"ул. Приорова,  30",,,,,,,,,,,,,,,,
3200000.0,3,137.0,1,16,1.0,"Аргуновская ул.,  10к2",,,,,,,,,,,,,,,,
999000.0,2,44.2,6,9,1.0,"ул. Кухмистерова,  16",,,,,,,,,,,,,,,,
1500000.0,2,72.3,1,5,1.0,"3-й пр. Подбельского,  18Б",,,,,,,,,,,,,,,,
1740000.0,3,74.1,12,17,1.0,"Липецкая ул.,  36/20",,,,,,,,,,,,,,,,
2200000.0,2,58.0,22,24,1.0,"ул. Народного Ополчения,  11",,,,,,,,,,,,,,,,
1280000.0,1,35.0,5,9,1.0,"Кленовый б-р,  15",,,,,,,,,,,,,,,,
1100000.0,1,36.0,3,12,1.0,"Алтайская ул.,  14",,,,,,,,,,,,,,,,
1000000.0,2,44.2,4,9,1.0,"Косинская ул.,  28к2",,,,,,,,,,,,,,,,
1390000.0,2,46.0,11,17,1.0,"Севанская ул.,  46к2",,,,,,,,,,,,,,,,
1690000.0,1,35.8,10,13,1.0,"Ильменский пр.,  14к3",,,,,,,,,,,,,,,,
1690000.0,1,30.6,9,9,1.0,"Новокузнецкая ул.,  35-37с1",,,,,,,,,,,,,,,,
2200000.0,1,45.4,10,20,1.0,"Новоалексеевская ул.,  16к4",,,,,,,,,,,,,,,,
900000.0,1,33.5,8,9,1.0,"Беловежская ул.,  77",,,,,,,,,,,,,,,,
1750000.0,1,32.0,4,9,1.0,"Волков пер.,  5",,,,,,,,,,,,,,,,
890000.0,1,38.4,3,14,1.0,"ул. Адмирала Лазарева,  58",,,,,,,,,,,,,,,,
749900.0,1,26.7,2,2,0.0,"Вольная ул.,  25с4",,,,,,,,,,,,,,,,
490000.0,1,26.0,6,6,0.0,"Первомайская ул.,  126",,,,,,,,,,,,,,,,
1149900.0,1,36.8,3,17,1.0,"Варшавское ш.,  142к2",,,,,,,,,,,,,,,,
1199000.0,2,45.0,5,9,1.0,"Тарусская ул., 4",,,,,,,,,,,,,,,,
1380000.0,3,51.6,5,9,1.0,"Клязьминская ул.,  32к1",,,,,,,,,,,,,,,,
1200000.0,1,40.4,17,23,1.0,"ул. Академика Скрябина,  3/1к2",,,,,,,,,,,,,,,,
1500000.0,3,62.8,5,12,1.0,"Донецкая ул., 8",,,,,,,,,,,,,,,,
1800000.0,3,62.0,3,9,1.0,"Снежная ул.,  14к1",,,,,,,,,,,,,,,,
880000.0,1,22.0,3,5,0.0,"Сельскохозяйственная ул.,  17к4",,,,,,,,,,,,,,,,
2170000.0,3,77.0,8,14,1.0,"Волжский б-р,  13",,,,,,,,,,,,,,,,
1050000.0,2,43.8,1,9,1.0,"Большая Академическая ул.,  73к1",,,,,,,,,,,,,,,,
1260000.0,1,28.8,7,25,0.0,"Волгоградский пр-т,  32/5к1",,,,,,,,,,,,,,,,
1345000.0,1,33.0,7,9,1.0,"ул. 26 Бакинских Комиссаров,  7к3",,,,,,,,,,,,,,,,
1320000.0,2,45.4,7,12,1.0,"Зверинецкая ул.,  23/8",,,,,,,,,,,,,,,,
3500000.0,3,91.3,6,13,1.0,"Ярославское ш.,  26к6",,,,,,,,,,,,,,,,
1045000.0,1,25.5,2,8,0.0,"Большая Садовая ул.,  3с1",,,,,,,,,,,,,,,,
1649999.0,2,59.2,3,9,1.0,"Варшавское ш.,  71к1",,,,,,,,,,,,,,,,
1930000.0,2,53.1,14,16,1.0,"Прибрежный пр.,  1",,,,,,,,,,,,,,,,
840000.0,1,18.0,8,9,0.0,"Большой Коптевский пр.,  3с7",,,,,,,,,,,,,,,,
1350000.0,3,61.5,9,12,1.0,"ул. Тёплый Стан,  15к5",,,,,,,,,,,,,,,,
515000.0,1,24.0,1,1,0.0,"ул. Ибрагимова,  35с2",,,,,,,,,,,,,,,,
930000.0,2,44.8,1,5,1.0,"Измайловский пр-т,  87",,,,,,,,,,,,,,,,
1845000.0,3,72.2,2,17,1.0,"Профсоюзная ул.,  115к1",,,,,,,,,,,,,,,,
1350000.0,3,61.5,9,12,1.0,"ул. Тёплый Стан,  15к5",,,,,,,,,,,,,,,,
515000.0,1,24.0,1,1,0.0,"ул. Ибрагимова,  35с2",,,,,,,,,,,,,,,,
930000.0,2,44.8,1,5,1.0,"Измайловский пр-т,  87",,,,,,,,,,,,,,,,
790000.0,1,30.1,3,9,1.0,"ул. Сталеваров,  14к4",,,,,,,,,,,,,,,,
2330000.0,3,73.5,21,22,1.0,"Филёвский б-р,  11",,,,,,,,,,,,,,,,
1530000.0,1,44.0,4,25,1.0,"Большая Очаковская ул.,  1",,,,,,,,,,,,,,,,
1700000.0,2,40.0,1,14,1.0,"Малая Почтовая ул.,  5/12с1",,,,,,,,,,,,,,,,
860000.0,1,18.7,2,14,0.0,"Ленинградский пр-т, 80к66",,,,,,,,,,,,,,,,
1320000.0,1,41.0,30,33,1.0,"ул. Михайлова,  30Ак1",,,,,,,,,,,,,,,,
1330000.0,2,52.0,7,12,1.0,"ул. Кухмистерова,  11",,,,,,,,,,,,,,,,
850000.0,1,33.1,1,12,1.0,"ул. Конёнкова,  23Б",,,,,,,,,,,,,,,,
550000.0,1,19.5,6,6,0.0,"Гостиничный пр.,  8к1",,,,,,,,,,,,,,,,
630000.0,1,15.6,5,8,0.0,"Электрозаводская ул.,  14с1",,,,,,,,,,,,,,,,
2070000.0,3,76.9,5,12,1.0,"ул. Тихомирова,  7",,,,,,,,,,,,,,,,
1400000.0,1,30.0,17,17,1.0,"пр-т Андропова, 13/32",,,,,,,,,,,,,,,,
650000.0,2,34.5,3,6,1.0,"Варшавское ш.,  125",,,,,,,,,,,,,,,,
490000.0,1,17.0,1,5,0.0,"Нагатинская ул.,  18",,,,,,,,,,,,,,,,
950000.0,1,32.8,7,9,1.0,"Байкальская ул.,  44к1",,,,,,,,,,,,,,,,
2060000.0,2,59.9,14,25,1.0,"пр. Шелихова,  9к1",,,,,,,,,,,,,,,,
1400000.0,2,47.0,5,14,1.0,"Нарвская ул.,  11к2",,,,,,,,,,,,,,,,
900000.0,1,31.0,2,5,1.0,"ул. Свободы,  85к1",,,,,,,,,,,,,,,,
2500000.0,3,58.0,2,10,1.0,"3-й Сетуньский пр.,  3",,,,,,,,,,,,,,,,
1620000.0,1,41.0,2,22,1.0,"Волоколамское ш., 71к7",,,,,,,,,,,,,,,,
1255500.0,1,36.1,19,33,1.0,"Ижорская ул., 6к1",,,,,,,,,,,,,,,,
1600000.0,3,58.7,3,5,1.0,"Керченская ул.,  3к1",,,,,,,,,,,,,,,,
2900000.0,4,100.0,16,22,1.0,"ул. Островитянова,  32",,,,,,,,,,,,,,,,
1850000.0,2,53.0,17,17,1.0,"Нарвская ул.,  5А",,,,,,,,,,,,,,,,
1240000.0,2,47.5,1,14,1.0,"ул. Кутузова,  3",,,,,,,,,,,,,,,,
810000.0,1,32.0,3,9,1.0,"Алтайская ул.,  10",,,,,,,,,,,,,,,,
